alpha,delta,u,g,r,i,z,class,redshift,plate,MJD
162.611684301938,52.223267139106,19.27099,18.12522,17.67884,17.37751,17.24479,GALAXY,0.06552584,1010,52649
218.562203113502,25.4253977971642,19.51559,18.07312,17.21544,16.7948,16.44413,GALAXY,0.09375799,2135,53827
331.991577925921,18.389284987461,21.51034,21.02409,21.08671,21.08473,21.71761,STAR,-0.0002444325,7572,56944
43.6725823129473,3.11898400307414,24.02046,20.5104,18.75779,18.09334,17.70065,GALAXY,0.3205462,4257,55480
134.25598043985,31.5846640780462,24.69369,23.80136,21.80155,20.66028,19.84621,QSO,0.9987301,10666,58440
144.839434791066,31.1962458935922,21.74668,22.23314,21.68136,20.96259,20.15859,GALAXY,0.9159158,10445,58158
145.155278904713,31.2645419550823,21.97341,21.25766,21.89866,21.5234,23.10174,GALAXY,0.7528014,10445,58158
130.327756550217,29.4896749380939,20.3372,18.24108,17.39116,16.91535,16.60453,GALAXY,0.0838319,1268,52933
169.394457034625,27.7466211875503,19.55769,19.469,19.24376,19.25563,19.37844,QSO,1.320359,11357,58522
171.212803907215,27.9994710961811,25.24017,22.72488,21.18456,19.22162,18.08441,STAR,0.0001530178,2216,53795
173.046760737513,28.1156815226723,19.9559,19.75046,20.15038,20.38478,20.89714,STAR,-0.0003287509,2218,53816
26.4328291126029,11.0381164821332,23.0005,20.61602,18.94409,18.32247,17.85413,GALAXY,0.3265843,4662,55590
340.769739039831,20.6063741232005,26.59091,21.09993,19.23971,18.57262,18.16926,GALAXY,0.3267915,6120,56206
242.165462850324,26.8289087258006,20.14127,18.32061,17.4176,16.9338,16.60905,GALAXY,0.127938,1393,52824
341.822556992346,10.8963982721933,22.75185,21.70168,21.49237,21.54097,21.07332,QSO,2.723905,5055,55889
346.65007552849,21.4194227616864,20.87844,19.43145,17.96036,17.33367,16.90774,GALAXY,0.2091066,6592,56535
329.564629319971,18.5123429503417,21.65404,21.56676,20.70138,19.81271,19.68168,QSO,4.858816,5020,55852
267.872733537679,25.2638809622857,18.04481,17.11568,16.75286,16.61002,16.56301,STAR,-0.0004970237,2183,53536
118.162072117068,29.2822990566651,23.07223,21.48396,20.34187,19.62424,19.09104,GALAXY,0.5847304,3752,55236
332.323011511976,21.7054412479639,24.65833,24.68067,22.00761,20.91763,20.02226,GALAXY,0.6350492,7579,56954
345.423924549768,23.9647446857398,26.33056,21.62988,19.9664,19.04305,18.50551,GALAXY,0.4740704,6588,56536
135.37623635388,42.7683273771609,23.81485,22.98044,21.95543,20.54633,19.88754,GALAXY,0.6326854,8282,57041
0.72423584494851,16.1766593844192,19.54506,18.97217,18.72278,18.64299,18.69172,STAR,0.0003305929,751,52251
215.094034705838,-2.43138954943737,19.58494,19.71145,19.2975,19.19037,19.2885,QSO,1.340945,917,52400
230.861087573742,46.5368652099924,22.60694,22.7738,20.73783,19.62386,19.10189,GALAXY,0.5939884,1331,52766
120.951331985928,41.8199468261492,23.25148,22.47993,20.89256,19.90502,19.36902,GALAXY,0.5023846,5944,56220
153.360327410222,15.998273983831,23.35156,23.0594,22.2878,21.48384,20.90593,GALAXY,0.7917021,9575,57786
197.590960235868,33.1764358415941,23.21531,20.82209,19.10903,18.48745,18.13422,GALAXY,0.3082863,3980,55331
131.07991966703,43.5072323343369,24.18559,24.28872,21.95005,20.68925,19.65184,STAR,-6.162505e-05,6783,56284
156.816652514487,56.944720129496,22.74399,21.17586,19.45796,18.723,18.40631,GALAXY,0.4266886,7088,56657
159.660477429337,5.34995420245479,22.10259,21.69923,20.61117,19.75168,19.39229,GALAXY,0.5432018,4773,55648
244.558638049839,25.3305378632941,21.52871,19.26029,17.79279,17.22842,16.83219,GALAXY,0.2191196,1575,53493
231.416176684683,32.7246984705149,22.85925,20.02035,18.46368,17.88627,17.44498,GALAXY,0.292747,4719,55736
155.004548262922,24.1678737429268,20.36963,18.61764,17.52842,17.06794,16.72049,GALAXY,0.1441921,2346,53734
155.219571946347,24.2427209173956,19.82232,18.00122,17.18566,16.8113,16.56224,GALAXY,0.04069763,2346,53734
347.565429863317,-1.88757359319297,23.33595,22.02624,21.38535,20.46042,19.83874,GALAXY,0.8155687,9214,57684
348.973232105204,-1.8703235565293,22.62726,22.33977,22.47818,20.87365,21.29475,GALAXY,0.799771,9213,57712
37.5043437510532,25.0965806884731,25.15959,22.10259,20.4458,18.72549,17.82163,STAR,-8.180478e-05,2399,53764
237.540105020093,33.7197889092659,20.77034,18.79863,17.60102,17.1183,16.7616,GALAXY,0.193515,1403,53227
228.626249004186,12.6831701161159,21.91896,21.30166,21.41958,21.15269,20.8961,QSO,2.302848,5488,56013
357.885282135665,2.72452880760484,21.08625,21.16819,20.86348,20.70051,20.53805,QSO,1.428186,7849,56980
5.80839230542574,-1.05276666161338,21.85297,21.73966,20.70529,19.54745,18.90626,GALAXY,0.6812496,4219,55480
15.8059129672649,-1.05681496988877,19.9007,19.10365,18.86762,18.66237,18.71533,GALAXY,0.1082131,1498,52914
343.068077070954,12.437708205418,26.11718,21.95147,21.06702,21.00998,20.83483,STAR,-0.0002562863,5051,56214
166.016934450458,16.7660608715677,22.56449,22.54556,20.78441,19.73407,19.42067,GALAXY,0.5292884,5358,56016
158.85549704264,58.0905454826402,25.98469,24.09011,22.3876,20.70866,19.86629,GALAXY,0.7219745,8189,57448
352.152215209622,20.1019241473143,24.38471,21.05876,19.31031,18.6544,18.17172,GALAXY,0.3709848,6124,56211
353.486672942071,20.1635838203104,21.97973,21.26751,19.98818,19.08841,19.42037,GALAXY,0.2982582,6125,56273
2.08103718072942,20.5446252495979,23.29982,21.54473,20.67021,19.86138,19.39727,GALAXY,0.3873063,6171,56311
152.480735871438,22.0196842155677,19.55399,18.20431,17.75615,17.60063,17.58103,STAR,-0.0001649231,3179,54830
241.623426254064,54.167550391859,20.21895,18.22567,17.26563,16.82078,16.39092,GALAXY,0.1085284,621,52055
151.339087471086,49.4096643884462,23.94282,22.26192,20.45863,19.34155,18.85504,GALAXY,0.5671554,6661,56366
12.9064733910399,3.16537033656982,22.26926,22.35695,21.92761,21.65333,21.39758,QSO,2.685201,8751,57685
10.7678838207877,11.949807442129,22.23041,21.84103,21.02,20.74303,20.44586,QSO,1.129313,11042,58462
11.5688647218371,11.8471812332366,23.19861,21.06898,20.75031,20.74632,20.55572,QSO,2.772941,6205,56187
233.663871351038,31.5959572339871,17.3051,15.40858,14.51289,14.0719,13.78283,GALAXY,0.06560035,1388,53119
346.323697497414,11.3367126023187,22.74142,20.29404,18.51784,17.88012,17.61165,GALAXY,0.2651756,6154,56237
10.1139554813355,-8.17720835569393,19.98815,17.85162,16.7891,16.35512,15.95364,GALAXY,0.1308573,7153,56904
181.833257388151,54.5000646285679,21.56795,21.52187,21.13519,21.17609,20.66972,QSO,1.407133,8229,57430
125.928325380873,41.4689590679058,25.89417,23.1729,21.45626,20.34622,20.51959,GALAXY,0.5380754,3808,55513
148.480195214239,5.86838301134957,23.50447,22.07193,20.44423,19.61865,19.13031,GALAXY,0.4510657,4874,55673
128.764275659634,4.04449720732488,21.98972,20.88191,19.26819,18.55082,18.23901,GALAXY,0.4061293,4794,55647
127.196975790008,3.851750045868,24.62157,21.45333,19.66073,18.85231,18.13633,GALAXY,0.4354195,4789,55923
129.391692403505,4.19741841600112,25.1093,21.13836,19.8287,19.06776,18.66838,GALAXY,0.2665354,3809,55533
136.663161541236,4.92316234994036,25.73747,21.33814,19.42252,18.48529,17.99668,GALAXY,0.482653,1192,52649
340.068322636679,-0.336132563585491,16.96466,16.08031,15.55332,15.16042,14.89353,GALAXY,0.05672755,377,52145
235.82007029177,30.5235007086541,23.1526,22.56098,20.95999,19.75838,19.00207,GALAXY,0.6044082,5011,55739
234.785777012864,30.9238884941137,20.06275,17.97889,16.7541,16.28635,15.93137,GALAXY,0.1725525,1389,53135
233.441281671226,31.6756710214918,18.68872,16.67637,15.69528,15.268,14.91892,GALAXY,0.08979027,4723,56033
129.63140545333,28.8720071135388,24.97202,24.41423,22.08561,21.55925,22.29758,GALAXY,0.584038,9611,58107
187.100636652601,-2.51454189638781,21.68158,21.17632,21.10896,20.98014,20.60027,QSO,2.401113,3792,55212
329.645078635628,18.5746245330231,24.4593,22.48532,20.98118,19.78359,19.39403,QSO,5.922225,5022,55827
328.377094733578,18.3845316453895,22.72095,23.17826,20.95014,19.6773,19.08472,GALAXY,0.5113565,5020,55852
317.722003823269,8.12500497368354,23.23128,21.45683,19.54242,18.87535,18.45086,GALAXY,0.3844053,4079,55363
214.922436827752,56.6217209471839,25.15787,23.76707,23.05294,21.2333,19.83673,GALAXY,1.030206,8398,57870
21.0221102819061,31.5671935367766,19.88843,19.75998,19.65091,19.63572,19.80677,QSO,1.435107,7728,58138
352.476340225449,32.0836806131764,19.22127,18.89125,18.77551,18.64375,18.57708,QSO,1.653339,7766,58395
119.622157975084,30.6508250696396,19.2069,17.57562,16.51169,16.00991,15.6378,GALAXY,0.1574298,1061,52641
132.779938716822,41.1590234396064,23.07471,23.03132,21.29062,20.02984,19.29469,GALAXY,0.7259415,8295,57401
131.259281270218,39.9209518007492,25.00014,22.01657,20.77574,19.84935,19.42298,GALAXY,0.4572499,4607,56248
140.302165092039,45.212662851421,19.27454,17.89281,17.22188,16.80159,16.54814,GALAXY,0.08245081,833,52314
44.2471230639156,3.06817971402171,22.7732,22.71394,21.85914,21.3394,21.06839,GALAXY,0.7743795,9414,58153
44.7265666957076,3.11334562361395,22.82083,22.69738,22.17571,21.5612,21.08353,GALAXY,0.8388935,9414,58083
131.98236776486,46.4042859880015,23.32006,21.26305,19.48546,18.71157,18.2586,GALAXY,0.4355204,5163,55889
118.180953035133,9.49532304947236,18.95101,17.49336,16.98946,16.83429,16.77429,STAR,0.0001636558,2940,54508
126.856599714149,13.0430581225235,19.79291,18.46646,17.95433,17.77887,17.73801,STAR,-1.526846e-05,3195,54832
131.716164586674,62.7051275174388,20.30552,19.86924,19.59601,19.32831,19.0562,QSO,2.099468,1875,54453
131.795212095849,62.6119989003796,21.24145,19.81859,19.46297,19.2667,19.25962,STAR,-0.000331681,5714,56660
2.8264303181403,16.1736504365019,20.00457,18.62643,17.5798,17.06867,16.69294,GALAXY,0.2130592,752,52251
167.339270617103,32.5254031328087,23.13416,22.23646,20.66232,19.71697,19.41692,GALAXY,0.4983662,6440,56370
117.467037878214,28.5368328471044,21.29262,22.11469,21.21139,19.75376,19.60138,GALAXY,0.6549623,4452,55536
13.6566410197046,15.1565692420739,21.79432,21.43184,20.4117,19.39751,19.60238,QSO,0.6202226,5704,56187
226.865804611071,52.6374142646734,21.98354,21.67733,20.53368,19.68838,19.28685,GALAXY,0.6235121,6720,56390
246.273518575376,27.6881898056934,22.31733,19.77322,18.22813,17.60012,17.20202,GALAXY,0.2205371,5005,55751
338.679918514984,2.53413504635992,21.89082,21.45706,21.27173,21.18303,20.61029,QSO,1.96025,11343,58430
348.247840835399,21.1217984083637,19.03688,17.77208,17.22694,17.00828,16.90066,STAR,-0.0005510582,2623,54328
352.607075713205,20.1243340311681,22.88479,23.20234,22.25354,20.75298,19.88546,GALAXY,0.6802183,7604,56947
210.797401546892,27.2338324461969,21.85144,21.21134,20.00644,19.26682,18.75031,GALAXY,0.5675423,6009,56313
178.056074150688,68.0521244967767,19.4133,18.33678,17.67662,17.26303,17.08852,GALAXY,0.2040912,492,51955
47.2341862576471,0.732158468056692,20.39584,19.71195,19.50802,19.51389,19.26613,QSO,2.314363,1514,52931
339.940358139014,10.8143181175284,18.56529,17.64078,17.24995,17.10404,17.04696,STAR,-0.0009713375,5054,56191
130.99283651192,29.7210657599268,24.25059,18.96529,17.56103,16.99354,16.63794,GALAXY,0.20808,1269,52937
132.09142105925,30.3359572522221,24.59292,21.43092,20.07493,18.97442,18.34488,STAR,0.0002107706,5183,55976
133.95142720699,31.4733524989675,23.62046,22.68113,23.89268,21.79831,22.54736,GALAXY,0.7835737,10434,58140
127.115773040592,27.3318651314715,24.68645,22.63096,20.90887,19.87243,19.29071,GALAXY,0.5884271,4455,55539
353.958267087475,32.1836665778371,23.9188,20.87381,19.35272,18.81091,18.33777,STAR,-0.0004099222,7766,58395
338.055763072446,22.8229558415703,24.76785,24.11772,22.03849,20.8144,19.79268,GALAXY,0.8553548,7586,57186
344.01775353691,23.7624607287874,22.70922,20.8528,18.98933,18.31854,17.8281,GALAXY,0.3582624,6588,56536
128.713522009009,38.3204685444501,22.66286,21.82493,20.87815,19.9278,19.40707,GALAXY,0.6524535,3763,55508
356.791307124029,33.9274089934702,22.15897,20.76554,20.66686,20.52393,20.08388,STAR,-0.0006255399,7143,56572
8.35258522858345,12.0595604590937,26.44692,21.89963,19.76572,19.10525,18.66872,GALAXY,0.3758881,5656,55940
10.219572321535,11.995424593723,25.94283,22.25543,20.63024,19.58946,19.00815,GALAXY,0.5372346,6201,56186
316.894513942459,7.8041290148394,26.83779,22.05194,20.47149,19.60169,19.04813,GALAXY,0.494965,4079,55363
32.2896249585594,-1.15628340905876,22.90951,22.60206,21.56881,20.75868,20.75785,GALAXY,0.9356022,9316,58082
243.918745020904,25.5933569442272,22.43314,20.05962,18.29554,17.62918,17.2715,GALAXY,0.3183751,1576,53496
193.832065744442,-2.53323339700099,20.84887,20.27891,20.21787,20.28791,19.87705,QSO,2.335541,3779,55222
338.283267351509,20.1386178976798,24.10556,21.54979,20.4519,19.59073,19.20694,STAR,5.893176e-05,5025,55836
344.137888720029,-0.338069126560141,23.83055,22.89172,21.76476,20.94061,20.49748,GALAXY,0.7994075,9216,57693
329.32195200266,18.5599688522349,23.20872,23.66559,21.79273,20.12383,19.35745,GALAXY,0.6776466,7572,56944
351.314679107641,11.5917920671657,27.16486,20.21205,18.55799,17.90797,17.5325,GALAXY,0.2954488,6148,56209
26.7977503888872,11.1794646387521,25.56209,21.49968,19.54955,18.92353,18.57487,GALAXY,0.3573802,4659,55587
27.9242093408653,10.9933576007642,24.39606,20.80774,19.02999,18.33486,17.79413,GALAXY,0.3637663,4659,55587
331.690804962778,-0.361522165595374,20.50751,19.46084,18.76047,18.3034,18.43876,GALAXY,0.1431009,1033,52822
242.413211888934,26.7674440777974,18.65297,17.10257,16.31899,15.87711,15.56867,GALAXY,0.076949,1393,52824
148.59137518097,4.75163335417045,19.05938,17.57685,17.09509,16.75525,16.62675,GALAXY,0.08200276,571,52286
249.936105376906,45.3860831948383,22.73596,22.51808,22.18846,21.7672,23.99034,QSO,1.545372,8540,58287
122.734614039191,39.1121154806443,21.4281,19.2064,17.75415,17.19814,16.80699,GALAXY,0.2285923,759,52254
188.085037720684,7.63866765477364,20.11526,18.25729,17.20468,16.77188,16.38529,GALAXY,0.1326597,1627,53473
191.793507542397,7.46399229132599,20.11847,18.14779,17.17198,16.74862,16.40632,GALAXY,0.09666708,1790,53876
172.809267504333,35.9891684279455,23.11764,21.11512,19.33245,18.65325,18.2825,GALAXY,0.4095968,4618,55600
179.514869868595,36.3393914316824,24.21667,22.25502,20.6385,19.69814,19.10034,GALAXY,0.5655412,4650,55648
179.858931221283,36.5295745562237,25.58833,22.70446,21.73393,20.52768,19.88303,GALAXY,0.615721,8864,57428
154.748459355224,24.0636786982731,22.91037,22.69157,22.11891,21.78776,21.09787,GALAXY,0.884706,9619,57866
347.128186925346,-1.86291681519649,22.82882,21.0374,19.41936,18.78851,18.42626,GALAXY,0.3008167,9153,58022
349.576168918906,2.65084611307623,21.06539,21.08206,20.54379,20.67609,20.59335,QSO,1.306505,11289,58398
14.12311386509,15.1428154441234,19.28338,17.53712,16.7281,16.32265,16.04339,GALAXY,0.07877007,421,51821
6.6444816581818,15.2135925744324,22.29008,20.41182,18.75838,18.18537,17.806,GALAXY,0.3018337,6185,56217
127.710775317311,1.75303677883163,19.624,18.03556,16.98292,16.42615,16.05308,GALAXY,0.1826014,4794,55647
347.79659421558,18.9202870324181,22.39199,21.47337,21.07907,20.81239,20.54153,QSO,0.7098857,7611,56946
227.721037129212,44.0842542394005,17.70671,16.48556,16.03044,15.872,15.81889,STAR,-0.0005101803,3390,54945
240.301221618041,18.9631556767118,21.10217,20.71082,20.44927,20.40355,20.20131,QSO,1.040037,3930,55332
2.2130915509947,3.32229188662153,21.29851,21.04818,20.68341,20.54244,20.42633,QSO,1.919415,8743,57663
7.42583284672855,3.18072124270659,22.76363,22.30827,22.18311,21.76735,21.58376,QSO,1.567106,8747,57401
16.5362563148421,3.23664949002156,20.96592,20.97726,20.94626,20.64334,20.41272,QSO,1.863758,8756,57687
218.463002374504,14.6588067967667,24.54726,23.38116,22.05099,18.91644,17.35966,STAR,-6.400385e-05,2747,54233
173.650656960363,67.8735874006286,18.50882,16.67776,15.88844,15.50315,15.19838,GALAXY,0.06369793,492,51955
134.28198754702,24.1047924298565,23.40868,24.58809,22.48084,21.74477,21.81027,GALAXY,1.605999,9598,58085
258.744724489292,42.5670630294896,20.25485,18.3574,17.99783,17.98551,17.71192,STAR,-0.0002688238,2256,53859
148.52759107374,48.4363285947799,25.81813,22.51831,20.83332,19.78042,19.26912,GALAXY,0.5370854,5739,55976
147.496327718313,54.0541557018493,21.15942,18.89552,17.60169,17.08837,16.74704,GALAXY,0.2097814,769,54530
134.148710618396,31.5668627122509,22.16146,22.99171,22.16154,20.77608,19.97378,GALAXY,0.8185251,10666,58440
341.05143575594,20.6557675857688,23.86698,21.60108,19.80958,18.84918,18.48682,GALAXY,0.4963034,6120,56206
231.90428895798,32.3615013278023,18.12367,16.28018,15.41415,15.01561,14.70802,GALAXY,0.07802096,1387,53118
354.464230352344,33.7966900825011,25.145,20.85361,20.0186,19.64,19.73476,STAR,-0.0002714926,7138,56572
335.866038830825,10.4062095656864,19.54333,17.46419,16.29144,15.81024,15.48799,GALAXY,0.1326093,5052,55857
11.0357627069722,11.91987359064,25.25697,24.19629,21.41078,20.15512,19.47859,GALAXY,0.7813894,11042,58462
317.604768468999,8.07698391927666,19.57571,17.5941,16.52634,16.04977,15.63783,GALAXY,0.0942995,4079,55363
345.309053694724,19.2090272536697,23.71107,22.39379,20.74644,19.66773,18.87466,GALAXY,0.6291372,6128,56236
341.502909254233,-0.308396891472901,25.00198,23.11789,22.43975,21.29501,21.33819,QSO,1.830383,9218,57724
29.0268525266845,10.9705896519246,22.22021,21.05091,19.19382,18.53996,18.07271,GALAXY,0.3557285,4656,55828
11.7015590553895,11.952484559089,22.80719,22.08643,21.60446,21.5464,21.42094,STAR,-7.934187e-05,11042,58462
14.278792907777,11.775522728935,22.56665,21.55973,21.42649,21.27302,21.04043,QSO,2.201496,5706,56165
136.935012957914,1.20901942228707,22.28132,22.17448,20.59644,19.79961,19.24616,GALAXY,0.5170939,3819,55540
116.499958288657,27.4165669389102,26.41319,22.15509,20.67092,19.7605,19.31909,STAR,7.031627e-05,4452,55536
342.957505838433,23.6453821300676,22.19338,20.8887,19.10749,18.44308,18.10488,GALAXY,0.3093552,6308,56215
170.162974122107,5.57784538026332,22.454,21.94839,20.24227,19.11054,18.5738,GALAXY,0.6020917,4769,55931
199.076555253939,7.48294850639487,21.00248,19.42874,18.0421,17.50617,17.09847,GALAXY,0.2147559,4840,55690
174.276274089974,7.48724009689156,19.59602,17.63315,16.53565,16.08111,15.69071,GALAXY,0.1329391,1619,53084
197.594703570163,7.32057721872833,20.48247,18.55832,17.51839,17.08421,16.76022,GALAXY,0.1233327,1795,54507
164.746943194844,32.1169660284874,22.71783,22.1595,20.52743,19.65559,19.27222,GALAXY,0.4879495,6442,56369
135.214698963314,46.1365547653294,21.67397,20.94035,20.71315,20.3842,19.87807,QSO,2.386626,7516,56782
136.122131175037,46.7124610683002,23.28498,21.05354,19.59221,18.60595,17.94323,STAR,0.0001421649,7516,56782
148.670321566244,15.2903156960854,23.12724,22.43365,21.73447,21.15406,20.55229,GALAXY,0.959106,9588,57782
154.875242501535,16.2119851750648,23.24846,22.44502,20.8376,19.81536,19.27717,GALAXY,0.5925828,5337,55987
160.776451081197,23.0534298038076,20.43288,19.45664,19.07316,18.94541,18.95437,STAR,-8.691949e-05,3251,54882
137.085885285917,1.31457732889735,22.35982,21.26509,19.42787,18.74381,18.30585,GALAXY,0.3858348,3818,55532
340.069662429914,-0.336288280029302,24.42985,18.11649,17.26259,17.71632,17.22848,GALAXY,0.05680115,675,52590
333.306419524868,-0.257726561058556,19.79645,18.17392,17.33331,16.88921,16.59179,GALAXY,0.09072599,374,51791
237.377139354001,29.5741159847269,23.78646,21.50192,19.63928,18.98367,18.56687,GALAXY,0.3372244,4726,55712
235.146562092421,30.8600443711618,20.899,18.91558,17.67874,17.17493,16.82735,GALAXY,0.1751483,1389,53135
339.392479020996,20.3172184856197,22.6121,23.11847,22.56821,20.88755,19.98649,GALAXY,0.8074447,7584,56957
158.899533664748,21.9252218972008,25.4663,22.31317,20.80744,18.99136,17.89926,STAR,-7.10002e-05,2367,53763
152.006316043417,23.5640624288521,23.65132,22.16732,21.89089,21.39499,21.08428,GALAXY,0.7953371,9620,57874
